"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1947.81741614496","1963.6764998691","1970.69851637165","1965.30613635338","2030.06532238619","2150.22576406221","2284.73885447908","2375.0828300786","2451.60965502927","2621.39013000677","2750.78142539539","2857.2524963145","2886.83515404523","2981.69747640049","3186.57276731782","3384.22793300423","3584.17315912969","3814.35569198039","3964.33808052969","3802.9178643529","3959.96922623599","4234.82708244732","4411.25945669613","4606.24408176075","4951.68867450282","5319.83188779857","5738.2217395246","6067.52953852854","5779.70699947814","5819.31518544463","6073.94056591991","6874.61550569295","7527.11328213419","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19162.0271171505","20133.9281600569","20786.3459961602","21396.9926219071","22365.7596612302","23430.2786317442","24506.9491573887","26012.2438768204","27708.7579759063","29268.5360985179","31874.8780479427","33189.9739568609","34447.2053180645","34151.5011536968","35810.8113179253","37625.5617084958","41013.5514436649","43949.1593312246","46420.2016795592","44555.608135705","45036.0998025999","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50288.5913949377","52288.4150841353","55088.6338006744","57826.6284976675","61089.5834206486","61068.4058621127","67693.3264311302","74541.7992402552","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18448.5526448846","19567.2533258627","20609.240678169","21569.2502652769","23012.1122946493","24344.3004674651","26816.3138408281","28603.3670458193","28198.4317655443","30573.7342242442","36986.4941984639","37833.4804107324","38056.2404278106","38684.7096825099","42672.9375348936","47966.8640112608","54369.1766461345","56181.3045666857","62072.7539854909","55618.6337641836","58219.6143463523","62460.0908157002","65774.3520746224","67377.9262258772","66332.4614374198","60737.8868132779","59280.1992028829","64589.5559196863","70253.8463693384","70939.6055180362","67110.60457055","86891.9964886406","121259.240045276","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825.589677429129","884.670193933246","915.989364144833","947.92064247012","1022.35450267956","1055.26270702434","1108.07571212787","1160.38562766845","1185.69293096979","1232.58760023815","1315.97063164967","1387.79780932568","1390.16949109209","1453.40817325745","1543.01887756633","1629.15925270972","1720.62604033749","1814.09516328528","1949.50407931321","2039.90505428881","2153.12640634806","2264.32951082506","2484.25995757259","2678.25605554604","2923.4105803964","2980.15230230976","2986.19567628825","3582.68767862056","3896.8629114633","4198.84064499886","4180.43698458006","4461.46878467812","4959.01854999552","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4206.65883805151","4004.87969170172","3785.9019545252","3626.4577994182","6112.70684929802","5784.69238420116","5755.29015707287","6426.36896534574","8465.94307134633","8795.19867345024","10090.957867004","9404.41020164763","10032.5232035333","9359.98672496946","10134.2767722185","10976.3948108191","11418.5593444937","12126.5887460305","13021.398870157","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14871.4551034056","14560.4500543414","14937.4543136692","15964.2562442835","17111.1505208986","17885.3537056542","18441.6345459801","19127.3004126074","19319.9835645765","20579.365916514","21500.6292898099","22521.0409382492","23306.2795376277","23987.3688944924","25096.6858778485","25677.4190803252","27744.0617198326","29353.5006283723","29827.1425475385","30682.9538757235","31214.0510925451","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39933.5744436033","42204.7457412663","42507.4288120852","45215.699506988","45256.2696935468","48555.5523439365","52547.0117697812","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16684.9529317827","17315.1867602545","17943.6165756766","18421.6858194432","19233.2327197236","20003.1874918676","20884.7168392027","21831.4270870648","22417.5336646786","23284.0094385764","24716.2669451607","25485.4570000759","26265.6620581451","27043.0107221553","28473.3009183987","29808.2352314571","31790.754523517","33347.1122551519","34222.1265907374","33280.6927205881","34549.5338230162","35994.5071489235","36979.7283550692","38279.1406695128","39394.4878836205","40507.2803773044","41872.2054708861","43474.7733904787","45159.4972245673","47139.2649315428","46088.2007119128","50608.9173099388","55671.8577412134","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26296.7247384135","27457.7816682162","29065.536249123","30233.081782328","31146.331484621","32789.1157843785","33825.9972546119","35906.4913353372","36711.9594933325","36821.770766399","39581.1002204065","41745.8064484949","41423.6996751428","40641.5594601396","41633.9337509708","43198.0219540474","46090.0997859602","48588.5587606196","52665.0252707649","55272.6222338459","53255.6064232312","50267.6468570866","50152.4224071208","47225.7474213411","44160.497599677","35998.9754101817","33279.3463850534","33586.5000995128","37753.3985882652","37157.3220419116","35001.5146768044","38930.9938379577","42938.3230884258","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10966.7520310704","11533.4021652775","12117.7043226465","12684.8737957381","14028.4004344826","14983.3678570929","16835.2276974159","18624.3151922705","20106.5589093755","20333.0277414924","22018.878703933","23845.2881864331","25015.8567880706","25308.9579600726","25113.0750012456","21402.29457371","20906.6209191714","22400.5382870194","23743.4094144092","24292.1818413576","21637.1860928488","25360.7490113143","27903.8600441273","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1907.26437163201","2005.7102565417","2152.23500908322","2185.34321304828","2249.16989743919","2340.1763302971","2423.55855557443","2418.19414428519","2436.30781322976","2488.89943692709","2573.34389795909","2644.35598159186","2686.98914255426","2825.4737747661","3059.3792507212","3312.63468404615","3546.29719428438","3723.42506520338","3791.77982248926","3861.55196873071","3878.29328522158","3980.06989856706","4155.89078282131","4290.54388601716","4437.52319639562","4614.5118831069","4774.17052066566","4942.1411951147","5142.47533162512","5206.90716506548","5221.43854530392","5554.58570149625","6108.70561502341","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5267.72663512127","5834.79216225516","6324.9134273547","6688.99183102902","6884.27837688054","7007.76922309166","7278.3794476673","7725.09416327316","8219.35965549023","8491.16806898922","8745.17362320711","8819.34294631334","8980.52543631409","9361.07722101935","10138.7884785004","10996.5928700245","12087.4644311001","13646.4531226928","15000.6393252779","15009.3236505374","15789.8294176403","17624.9834062524","19639.7970766677","22090.7609750771","24545.034143925","27409.2431166347","30427.0940939236","33628.2268409548","32473.0815202922","33229.4960261777","27022.6390129774","30895.8322499594","36169.4838759907","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351.98581706505","3467.91244022108","3456.71140604931","3650.292008994","4105.18059178516","4416.12425860398","4537.79935201821","4826.26201085862","4776.20581971897","4834.64783368216","5000.77871191954","5076.38727204205","5373.09604032452","5647.66910871758","6027.77355521635","6548.04828658198","7198.50563879803","7961.29629613321","8791.25863194168","8881.92551488583","9664.27127150208","10400.948481172","10685.1151900022","11207.5297896776","11427.38118528","11504.3479860703","11963.3384420608","12479.9639966102","12953.8175500027","13408.3532412789","12420.5354661907","14853.5805797423","16165.8965333378","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.61728152858","2676.26834122956","2684.64905097217","2742.81437105076","2856.18274534585","2980.45013635865","3136.14517427663","3273.82716103089","3215.25863881204","3292.02874259011","3437.10869801545","3545.85068029605","3658.68975532118","3842.3466179317","4121.95156080233","4375.79506971648","4661.96261251276","5005.59101551218","5224.59099904389","5236.97757145735","5587.06613735179","5818.59366837458","6227.50204497855","6524.72244970781","6849.93768632247","7046.94039298665","7513.63369833791","7874.3911828494","8426.75332334853","8958.3710638251","8230.31161428208","8797.16871175312","9982.27124585957","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.9586618227","10429.3174571875","10958.2745373974","10794.1097410859","11606.3405236297","12491.9936452983","12963.7952264582","13760.6962724247","13396.3471236878","12778.3006358123","13159.7335730103","14566.6895588214","15334.5416206362","15193.8953376753","16460.4899110422","17880.5766012149","18022.4426213912","17594.9938541658","18244.4004103214","18554.5072658486","17323.4277027004","15572.7392991737","","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1716.96381227338","1883.08672278492","2115.52906234108","2467.45442760605","2573.87153942546","2450.12471110022","2592.76738970259","2445.31847308239","2297.03010846151","2291.22711571486","2207.15410220113","2178.90892495194","2136.57376978282","2153.39380000389","2198.39602252334","2334.89055163263","2457.95152533252","2637.96180447355","2599.1232550897","2709.80532599772","2930.76964838656","2938.24939804332","3046.78367144486","3133.19024853737","3530.49907161425","3704.96272023941","3851.26492650684","3967.01619620096","3957.92865835243","4115.37039039474","3951.24592978629","4014.2854655247","4432.7896182552","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6180.98568849563","5920.67752122041","6188.8911984364","6555.73590638741","7035.25748356607","7680.08837773824","8275.1891474161","8934.97814153592","9487.68548487205","10040.8983752327","10673.4777116381","11123.0019205635","11804.2662616751","12289.1439155582","13354.061550949","13896.7933802514","15152.2460110485","16806.6504336854","18303.3529197976","19239.3726431387","20887.2093679102","22658.3773208623","23589.1475743289","24319.8802935066","25316.3315445949","26822.6642478406","28165.8365529133","29958.1207092074","32027.6027335558","35487.9109958983","36322.0437578784","40462.6887122126","46609.6062630848","",
